	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000073111	MCM2	-0.0581191471746392	-0.000694817459808561	-6.06161624327418	2.34628325774908e-09	1.15821073541614e-07	10.8716852629815	minichromosome maintenance complex component 2
ENSG00000205116	TMEM278	-0.114678488206233	0.00686904903347094	-6.05362757172428	2.45884367763095e-09	1.20646275628338e-07	10.8265702180599	transmembrane protein 278
ENSG00000153487	ING1	0.107199340382361	-0.00500515239924354	6.04868315605952	2.53113387482094e-09	1.23449613236027e-07	10.7986736571332	inhibitor of growth family member 1
ENSG00000011426	ANLN	-0.118659869803618	0.00437615968313349	-6.03464525980951	2.74787112129856e-09	1.33222680255814e-07	10.7195815291912	anillin, actin binding protein
ENSG00000196371	FUT4	-0.104623591158035	0.0089971984887288	-6.02974494956146	2.82771391889074e-09	1.35735133675594e-07	10.6920106490669	fucosyltransferase 4
ENSG00000181016	LSMEM1	0.0783235613362394	-0.00757284142473843	6.02942391117305	2.83302304786383e-09	1.35735133675594e-07	10.6902050669937	leucine rich single-pass membrane protein 1
ENSG00000138231	DBR1	-0.0419038889834096	0.00317424785699172	-6.02633949346282	2.88452954365628e-09	1.37394696684681e-07	10.6728620510607	debranching RNA lariats 1
ENSG00000181631	P2RY13	-0.222612423957296	-0.00937730688018226	-6.02312340503539	2.93920805044731e-09	1.39185171923799e-07	10.6547870652594	purinergic receptor P2Y13
ENSG00000149658	YTHDF1	0.0617262878870951	-0.000114319502646244	6.0204083183241	2.98615523329668e-09	1.40078584119803e-07	10.6395344636689	YTH N6-methyladenosine RNA binding protein F1
ENSG00000255121	NA	-0.116313582804582	0.00592401268394536	-6.02004626232782	2.99247067364588e-09	1.40078584119803e-07	10.6375009950614	NA
ENSG00000101181	MTG2	-0.0494285125167062	0.00383878220721664	-6.01669615174958	3.05152937650125e-09	1.4202689583773e-07	10.6186904229481	mitochondrial ribosome associated GTPase 2
ENSG00000143333	RGS16	0.249865518381377	0.000588983784120194	6.01435624435819	3.09345254281517e-09	1.42670340137948e-07	10.6055575648988	regulator of G protein signaling 16
ENSG00000110852	CLEC2B	0.178734052501903	-0.00991178126395399	6.01240382282101	3.12886305545812e-09	1.42670340137948e-07	10.5946029631585	C-type lectin domain family 2 member B
ENSG00000149182	ARFGAP2	-0.0448025771680216	0.00465781676197758	-6.01239021002749	3.12911133025557e-09	1.42670340137948e-07	10.5945265958955	ARF GTPase activating protein 2
ENSG00000162783	IER5	0.32026120136157	-0.0201185201271354	6.01204469550164	3.1354193842471e-09	1.42670340137948e-07	10.5925883237126	immediate early response 5
ENSG00000146373	RNF217	0.0296861542833971	-0.00140878139405032	6.00927291655447	3.18647487060851e-09	1.44187987895035e-07	10.5770427388529	ring finger protein 217
ENSG00000271828	NA	-0.0894437486646243	0.00177595417767319	-6.00743278195377	3.22081689455696e-09	1.44936760255063e-07	10.5667258180994	NA
ENSG00000131480	AOC2	0.0768851490152533	0.000637625150323744	6.00631595709044	3.24183581778852e-09	1.45081058988393e-07	10.5604655826537	amine oxidase copper containing 2
ENSG00000167562	ZNF701	-0.0460102720073341	-0.00415422463308958	-5.996086813013	3.44068437201307e-09	1.52615023600395e-07	10.5031753704666	zinc finger protein 701
ENSG00000099256	PRTFDC1	-0.0448003443811474	0.000198737258122891	-5.99573870169387	3.44765676396228e-09	1.52615023600395e-07	10.5012272349611	phosphoribosyl transferase domain containing 1
ENSG00000174903	RAB1B	-0.0508815732088123	0.00497998260636201	-5.99331816254889	3.49652094103087e-09	1.53941421971332e-07	10.487683949488	RAB1B, member RAS oncogene family
ENSG00000091483	FH	-0.0381614585207488	0.00187767847876609	-5.99087061976829	3.54661724334622e-09	1.55307513156209e-07	10.4739945152257	fumarate hydratase
ENSG00000166741	NNMT	0.128735453163671	-0.000179495861387233	5.98554420099735	3.65807116299508e-09	1.58849455982954e-07	10.4442203159346	nicotinamide N-methyltransferase
ENSG00000148719	DNAJB12	-0.040559967162216	0.00205873477713837	-5.98514753081058	3.66650678020814e-09	1.58849455982954e-07	10.4420039071584	DnaJ heat shock protein family (Hsp40) member B12
ENSG00000113916	BCL6	0.220866102824426	-0.0168304536032305	5.98334929399122	3.70498689356517e-09	1.59667292317927e-07	10.4319578324658	BCL6 transcription repressor
ENSG00000204516	MICB	0.0781799429237298	-0.0125126130249351	5.98117665244018	3.75200473249589e-09	1.608425186641e-07	10.4198236784925	MHC class I polypeptide-related sequence B
ENSG00000163686	ABHD6	-0.0833602946245721	0.0043735056433164	-5.97831347789533	3.81485635333035e-09	1.6268065443914e-07	10.4038388964665	abhydrolase domain containing 6, acylglycerol lipase
ENSG00000172548	NIPAL4	-0.135688125242252	0.0175696696113055	-5.97721864065296	3.83916044900746e-09	1.62864384672738e-07	10.3977283414699	NIPA like domain containing 4
ENSG00000278998	NA	-0.139938043419121	0.0110610091354704	-5.95709350794076	4.31379024195519e-09	1.8205088870842e-07	10.2855823587378	NA
ENSG00000196743	GM2A	-0.0940277204319055	0.00556751488727829	-5.95437007499197	4.38226371053217e-09	1.83987308877755e-07	10.2704320559458	ganglioside GM2 activator
ENSG00000236439	NA	0.162449678976649	-0.00192503566978041	5.95197798325574	4.4432802760855e-09	1.85592399224187e-07	10.2571300711182	NA
ENSG00000004139	SARM1	-0.0540200061897535	0.00548258254674048	-5.94887677976569	4.52361949644918e-09	1.87984085707034e-07	10.2398919266833	sterile alpha and TIR motif containing 1
ENSG00000113838	TBCCD1	-0.0402214999782334	-0.00127571112893991	-5.94137341248288	4.72390734256744e-09	1.95310788351329e-07	10.198217288829	TBCC domain containing 1
ENSG00000117143	UAP1	0.0932520535323216	-0.00973708261257343	5.93803963669477	4.81564726942852e-09	1.97545943498724e-07	10.1797161074796	UDP-N-acetylglucosamine pyrophosphorylase 1
ENSG00000285796	NA	-0.0960060722265966	0.000784481697187167	-5.93759645706488	4.82797294290562e-09	1.97545943498724e-07	10.1772573262141	NA
ENSG00000145777	TSLP	0.074397217062976	-0.00852236075101234	5.93678113203447	4.8507291221295e-09	1.97545943498724e-07	10.1727342917647	thymic stromal lymphopoietin
ENSG00000249577	NA	-0.190779413097347	-0.00239622798490725	-5.93134032069904	5.00528621730086e-09	2.02826150447341e-07	10.1425654272602	NA
ENSG00000180891	CUEDC1	-0.0639789502253489	0.00912495662870071	-5.92333732862917	5.24139029438561e-09	2.10375763024301e-07	10.0982342518153	CUE domain containing 1
ENSG00000156127	BATF	0.0590050023222262	0.000603229561789009	5.92327566311327	5.24325106125636e-09	2.10375763024301e-07	10.0978928734936	basic leucine zipper ATF-like transcription factor
ENSG00000104738	MCM4	-0.0853242511134279	-0.00182744239015722	-5.91183372499329	5.59989835109788e-09	2.23584176812217e-07	10.0346054836886	minichromosome maintenance complex component 4
ENSG00000114026	OGG1	-0.0428575089644264	-0.000765772978235037	-5.91089864773298	5.63006886337259e-09	2.23692248254487e-07	10.0294382262611	8-oxoguanine DNA glycosylase
ENSG00000235681	NA	-0.222999443983397	0.0169163963535113	-5.90708026214501	5.75492379826912e-09	2.26830026833569e-07	10.0083453066074	NA
ENSG00000270031	NA	0.157161300804329	-0.0139366474799852	5.90602282712564	5.7899749309038e-09	2.26830026833569e-07	10.0025061404224	NA
ENSG00000196843	ARID5A	0.196830390578461	0.00958299291057003	5.9059441850994	5.79259000385295e-09	2.26830026833569e-07	10.0020719156435	AT-rich interaction domain 5A
ENSG00000286388	NA	-0.124932002937145	0.0125515896328161	-5.90221390370231	5.9179643840774e-09	2.30629548270354e-07	9.98148095456684	NA
ENSG00000165655	ZNF503	0.128301068252095	-0.015570795363407	5.90138298135368	5.94624986332404e-09	2.30629548270354e-07	9.97689588581156	zinc finger protein 503
ENSG00000104951	IL4I1	0.123187305669974	0.000456205210980504	5.89674067098445	6.10672132651344e-09	2.35731019926313e-07	9.9512899908551	interleukin 4 induced 1
ENSG00000115649	CNPPD1	-0.076564950416346	0.00758858701122163	-5.88716484735728	6.45118073096038e-09	2.47853146479586e-07	9.89852877198044	cyclin Pas1/PHO80 domain containing 1
ENSG00000109956	B3GAT1	-0.0959129130917632	0.0113753139547139	-5.88396303718987	6.57052674996222e-09	2.51253241213344e-07	9.88090438942199	beta-1,3-glucuronyltransferase 1
ENSG00000137274	BPHL	-0.0646693835050076	0.00675645276149401	-5.88292055988876	6.60984711935383e-09	2.51575723304378e-07	9.87516791334705	biphenyl hydrolase like
ENSG00000105639	JAK3	0.18991195703789	-0.00496917717570023	5.88005764042683	6.71901515395057e-09	2.54541295018267e-07	9.8594186930063	Janus kinase 3
ENSG00000163599	CTLA4	0.125944282857091	0.00182052708107826	5.87622290419121	6.8679980877009e-09	2.58980761223721e-07	9.83833412676338	cytotoxic T-lymphocyte associated protein 4
ENSG00000005100	DHX33	-0.0449896008541798	0.0041045243564787	-5.87275091290435	7.00566266275592e-09	2.62954481051368e-07	9.81925463524705	DEAH-box helicase 33
ENSG00000284954	LOC100507547	0.0908249747432243	-0.0041915880240845	5.87186335529644	7.04128384965449e-09	2.63079160346036e-07	9.8143788918684	uncharacterized LOC100507547
ENSG00000075711	DLG1	-0.052745580795029	0.000505928134215307	-5.86969994039356	7.12885155510379e-09	2.64443224403569e-07	9.80249706084856	discs large MAGUK scaffold protein 1
ENSG00000155592	ZKSCAN2	-0.051536073621975	0.00391359600679779	-5.86935952466658	7.14272674877658e-09	2.64443224403569e-07	9.8006277975512	zinc finger with KRAB and SCAN domains 2
ENSG00000102230	PCYT1B	-0.0773436987911999	0.00757723891905462	-5.8639516648699	7.3667121461963e-09	2.71501676157325e-07	9.77094557924106	phosphate cytidylyltransferase 1B, choline
ENSG00000171492	LRRC8D	-0.066385202568521	0.00675137108623122	-5.86131403220669	7.47842865171073e-09	2.74377483640468e-07	9.75647722188969	leucine rich repeat containing 8 VRAC subunit D
ENSG00000215021	PHB2	-0.0361588933129629	0.000615050830976468	-5.85698950122317	7.66517649470752e-09	2.79967993495035e-07	9.73276820509684	prohibitin 2
ENSG00000130939	UBE4B	-0.0412356780895453	0.00266164703104364	-5.85543946975019	7.73321246596072e-09	2.81192033639509e-07	9.72427404333252	ubiquitination factor E4B
ENSG00000091947	TMEM101	-0.0622563051353092	0.00299865808263506	-5.85302906422173	7.84018402567584e-09	2.83814661729465e-07	9.71106902778695	transmembrane protein 101
ENSG00000100271	TTLL1	-0.0418079734257064	0.0023475593805292	-5.85217587923337	7.87839209679663e-09	2.8393585676287e-07	9.7063961562123	TTL family tubulin polyglutamylase complex subunit L1
ENSG00000104679	R3HCC1	-0.0706713693583223	0.00867743190534564	-5.84986303282369	7.98288313678326e-09	2.86434287000439e-07	9.69373181895398	R3H domain and coiled-coil containing 1
ENSG00000143862	ARL8A	-0.0705588057591757	0.00790686963362126	-5.84085371257113	8.402942733469e-09	3.00184072649583e-07	9.64444258903857	ARF like GTPase 8A
ENSG00000101346	POFUT1	-0.0342308590778879	0.000324979623750457	-5.83858838738695	8.5119071772141e-09	3.02748838246327e-07	9.63205986905914	protein O-fucosyltransferase 1
ENSG00000095794	CREM	0.0826961335426591	-0.000392052025804966	5.8367197014999	8.60282829576262e-09	3.04652332473854e-07	9.6218484906551	cAMP responsive element modulator
ENSG00000185272	RBM11	-0.146947826315046	0.0121168565853487	-5.83355683045239	8.75887930851714e-09	3.08835809384728e-07	9.60457173482374	RNA binding motif protein 11
ENSG00000213673	NA	-0.219981703747268	0.00279256729813384	-5.8316351454596	8.85503575600733e-09	3.10011977418425e-07	9.59407887906284	NA
ENSG00000107362	ABHD17B	-0.0772885875523252	0.0072509724121568	-5.83137046982573	8.8683598205639e-09	3.10011977418425e-07	9.59263392952578	abhydrolase domain containing 17B, depalmitoylase
ENSG00000132196	HSD17B7	0.106978438533471	-0.0120389828824154	5.83049221820696	8.91271210457499e-09	3.10230940563091e-07	9.58783969118104	hydroxysteroid 17-beta dehydrogenase 7
ENSG00000120688	WBP4	-0.0432867113512603	-0.00140720309294982	-5.82462789229292	9.21445418091525e-09	3.1936906086619e-07	9.55584380415253	WW domain binding protein 4
ENSG00000111203	ITFG2	-0.042143284547127	0.0023046275253275	-5.82273093573074	9.31417370864222e-09	3.21457393461402e-07	9.54550013274496	integrin alpha FG-GAP repeat containing 2
ENSG00000087074	PPP1R15A	0.285162608055877	-0.00287227186558466	5.81751409415578	9.59386713124566e-09	3.29713281789012e-07	9.51706942692492	protein phosphatase 1 regulatory subunit 15A
ENSG00000149633	KIAA1755	-0.0956737571472022	0.00882340902263084	-5.81198388983794	9.89929522534943e-09	3.38780502565004e-07	9.48695585397397	KIAA1755
ENSG00000148541	FAM13C	-0.0734390404636518	0.00681359698536853	-5.80494894350409	1.03015465112655e-08	3.51071532779321e-07	9.44868556110727	family with sequence similarity 13 member C
ENSG00000205089	CCNI2	-0.0916414771087278	0.005790815485039	-5.80213753030676	1.04667157931617e-08	3.55214167230424e-07	9.43340300195681	cyclin I family member 2
ENSG00000090975	PITPNM2	0.0508700490342376	-0.00230600445240193	5.79583052050958	1.08466913728793e-08	3.66582162788804e-07	9.39914284316531	phosphatidylinositol transfer protein membrane associated 2
ENSG00000204310	AGPAT1	-0.0451998316628669	0.00603341385766471	-5.79073807046256	1.11632693226894e-08	3.74474276855326e-07	9.37150461069129	1-acylglycerol-3-phosphate O-acyltransferase 1
ENSG00000161958	FGF11	0.110967959287062	-0.0109344804580721	5.79057001555505	1.11738686097955e-08	3.74474276855326e-07	9.37059289783426	fibroblast growth factor 11
ENSG00000180423	HARBI1	-0.0488870254226338	0.00471849874834399	-5.7898698059476	1.1218136716108e-08	3.74474276855326e-07	9.3667944533313	harbinger transposase derived 1
ENSG00000101997	CCDC22	-0.0421954054153895	0.000717128444824542	-5.7854713549339	1.15001449617354e-08	3.82321145768713e-07	9.34294347547077	CCC complex scaffolding subunit CCDC22
ENSG00000241553	ARPC4	-0.0388055412921097	0.00251285439367551	-5.78251766589255	1.16933850915209e-08	3.87165128335114e-07	9.32693595563599	actin related protein 2/3 complex subunit 4
ENSG00000279631	NA	-0.116993135288012	-0.00331656457537127	-5.77704513320686	1.20598094049564e-08	3.97680759527815e-07	9.29729691513428	NA
ENSG00000114737	CISH	0.197309787743574	-0.000297482260635338	5.77507402273597	1.21945093864148e-08	4.00501124807856e-07	9.28662761097134	cytokine inducible SH2 containing protein
ENSG00000205517	RGL3	0.0808548711675475	0.000184204056674114	5.76991337741126	1.25541514186003e-08	4.10656880740963e-07	9.25870932134311	ral guanine nucleotide dissociation stimulator like 3
ENSG00000109458	GAB1	-0.0757384706307849	-0.0015707184228323	-5.76079638821641	1.32149148235507e-08	4.30541924951282e-07	9.20944249996075	GRB2 associated binding protein 1
ENSG00000112941	TENT4A	0.0400444309982769	-0.00034301633087573	5.75747002869315	1.34643310949327e-08	4.36920226168233e-07	9.1914847505302	terminal nucleotidyltransferase 4A
ENSG00000259865	NA	0.137224967280609	-0.0138771782763785	5.75629351825031	1.35536406838922e-08	4.38073029247229e-07	9.18513544474129	NA
ENSG00000135457	TFCP2	-0.0296389206616906	-0.00011201520851882	-5.75333538515649	1.37807507557176e-08	4.43653023341186e-07	9.16917634865876	transcription factor CP2
ENSG00000274922	NA	-0.100913235808868	0.0076733904942605	-5.74590777673426	1.4367462397967e-08	4.60720398548983e-07	9.12913691299464	NA
ENSG00000284968	NA	-0.0594645537668268	0.00111848799219613	-5.74051970128804	1.48082201254992e-08	4.72991972243887e-07	9.10012086954432	NA
ENSG00000161395	PGAP3	-0.0615290562129556	0.0041349271361837	-5.73865574115204	1.496374019361e-08	4.76092437019351e-07	9.09008869552442	post-GPI attachment to proteins phospholipase 3
ENSG00000172766	NAA16	0.0398196397888735	-0.0057731516441541	5.73695138818684	1.51073345383759e-08	4.78790816401059e-07	9.08091811517551	N-alpha-acetyltransferase 16, NatA auxiliary subunit
ENSG00000220205	VAMP2	-0.0712975040405082	0.00748275790580146	-5.73224914228964	1.55104985067454e-08	4.89662830765278e-07	9.05562950449435	vesicle associated membrane protein 2
ENSG00000116871	MAP7D1	-0.0591555642018547	0.00999206881758829	-5.73084482849095	1.56329205474004e-08	4.91194604269767e-07	9.04808073414631	MAP7 domain containing 1
ENSG00000162073	PAQR4	-0.111596739592251	0.0106290865336472	-5.73019124524758	1.56902174485546e-08	4.91194604269767e-07	9.0445680186819	progestin and adipoQ receptor family member 4
ENSG00000270903	HNRNPA3P9	-0.118198933727715	0.00484591478634167	-5.7296259701352	1.57399375953848e-08	4.91194604269767e-07	9.0415302096482	heterogeneous nuclear ribonucleoprotein A3 pseudogene 9
ENSG00000257800	NA	-0.183147534677172	0.00337354915878278	-5.72700928015724	1.59721006060378e-08	4.95013634214958e-07	9.0274715274062	NA
ENSG00000121957	GPSM2	-0.0666422362991976	0.00282434240118224	-5.72687766504521	1.59838656597341e-08	4.95013634214958e-07	9.02676455157302	G protein signaling modulator 2
ENSG00000066084	DIP2B	-0.0660447792627303	0.00350217452033583	-5.72572562710161	1.60872069337609e-08	4.96326895740463e-07	9.02057695632606	disco interacting protein 2 homolog B
ENSG00000108523	RNF167	-0.0510575549695347	0.00210089820906417	-5.72498592497249	1.6153903057051e-08	4.96503926036528e-07	9.01660460569637	ring finger protein 167
ENSG00000242808	SOX2-OT	-0.0793803973685619	0.00307250988575125	-5.72368855995385	1.62715322414846e-08	4.98239210928164e-07	9.00963860488196	SOX2 overlapping transcript
ENSG00000228801	PCMTD1-DT	-0.0289253959674178	0.00188787180184467	-5.71899744005052	1.6703865301418e-08	5.09561733633143e-07	8.98446219207314	PCMTD1 divergent transcript
ENSG00000064932	SBNO2	0.135420696536232	0.00160860931693033	5.71635155004414	1.69526214056003e-08	5.15220527420202e-07	8.97027034344053	strawberry notch homolog 2
ENSG00000274598	NA	0.122394369723297	-0.0180380252839373	5.71080481563619	1.74858635051859e-08	5.29451145909812e-07	8.94053828237879	NA
